Feature1,Feature2,Feature3,Target
80.74401551640625,17.38084077425509,73.32488479213863,339.56168368511544
89.60912999234932,18.373972933468412,77.3390898937852,218.04270278023557
31.800347497186387,24.81888411165528,71.72765703592704,368.689044763373
11.005192452767677,29.380919407640853,68.57096448349269,487.28758535161404
22.793516254194166,34.73019086121184,59.3145188383413,252.5908827072979
42.71077886262563,24.756545582790896,53.05144223654836,407.0014672461997
81.80147659224932,28.501388645325918,25.21920559468461,260.28010659771695
86.07305832563435,39.89883752535026,44.50719278424192,360.7483053419244
0.6952130531190703,11.467328115623916,42.36131102073884,229.00293489401588
51.07473025775657,20.09747777376083,35.585227025619574,335.11128087745556
41.7411003148779,38.5339834353821,63.4052068213151,426.8489986685738
22.210781047073024,45.808273507487975,49.75254410472625,304.27145727169466
11.98653673336828,30.467097684626644,24.862772954458876,399.4735173461654
33.7615171403628,31.284539410612627,33.21099211698868,438.63498823691873
94.29097039125192,14.286880453591042,60.995525819575754,478.1533458438358
32.320293202075526,27.896494672938186,24.56785156941801,270.39262455663606
51.87906217433661,31.304690658200926,71.07241484292612,319.79477474279247
70.30189588951778,19.698820145389185,49.70879162083846,245.72480399912524
36.3629602379294,20.769729237975238,48.83519463959888,497.7450506475126
97.17820827209607,25.091366524184906,55.544467079571056,478.1002903772886
96.24472949421113,10.802847911109055,69.48085795550895,361.9871390841679
25.178229582536417,22.88316662332713,40.86855247413158,452.60998831292636
49.72485058923854,18.457920279861785,60.68096915354381,356.28739318161263
30.087830981676966,23.099894087116585,53.94391783974746,387.0757064008279
28.484049437746762,14.790485272770049,36.02169621016528,226.73732963480498
3.6886947354532795,45.6210912295958,72.71779918130949,426.58112614904235
60.956433397989684,33.743698142161946,67.8455612964157,238.31404509057046
50.26790232288615,37.164092765779586,59.50711007950553,447.8202890757585
5.147875124998935,41.56684954429353,71.03490374565452,434.60842630111574
27.864646423661142,29.93768795716229,72.03765205758813,412.62340932289294
90.82658859666537,13.476811523496949,62.501778602902085,210.84811415742863
23.95618906669724,31.484261672741912,70.22079970182033,290.9385067835986
14.48948720912231,33.47364472083517,61.848287700157016,278.9337709732529
48.9452760277563,39.8175789673732,60.80844630561803,308.04092224145575
98.56504541106007,27.266381849187177,57.116682692911056,226.29282402915157
24.20552715115004,15.10321211182255,65.16299837345846,481.08734690931885
67.21355474058785,21.351036231948978,29.516306317584423,366.1406722137129
76.16196153287176,24.523291855945402,72.85224555193571,291.65729319740706
23.763754399239968,35.836689653264045,72.31061166471392,319.094455122285
72.82163486118596,32.83113218675648,21.75483698207355,334.1607621514507
36.77831327192532,24.24386903591385,69.54900503388576,380.17830000818515
63.23058305935795,49.460609951719185,27.732192048406713,354.70382830894937
63.35297107608947,34.230992774275485,40.10713125554851,475.81759196432523
53.57746840747585,19.48907166943978,64.61049537749646,349.0890448717491
9.02897700544083,14.07129890481615,29.645593762898493,497.6474044469938
83.5302495589238,16.11436556737328,69.07802144714373,455.42748732352874
32.07800649717358,19.838309135380324,69.92805067746451,262.55315430720077
18.651851039985424,16.427254930382226,50.44806402565017,479.1785643931749
4.077514155476392,17.462680962052232,20.383152303010014,234.90991936564282
59.08929431882418,21.403806747753883,37.22228799049476,445.23491254735745
67.75643618422824,16.93494381179019,57.01561510254453,314.186988042974
1.6587828927856152,45.870616985057005,78.87117068164541,463.39229613352086
51.2093058299281,13.209349826465688,57.908811621000105,460.4170070322351
22.649577519793795,30.980455582810187,35.588214863849586,441.7776200352863
64.51727904094498,26.41587307958646,58.040342185976684,437.0091308921184
17.436642900499145,49.29514467634426,52.39912278295133,291.4037417294122
69.09377381024659,14.481556086722094,66.79072370906862,224.27578491537565
38.67353463005374,25.914223961829666,26.418838329617504,320.89405362954847
93.67299887367345,48.77881733101476,65.66167415012168,252.0573544959526
13.752094414599325,44.62028503575921,52.47599472056662,408.4853266707385
34.10663510502585,42.6828828379712,77.77952023153968,303.8299179613357
11.347352124058908,20.316113081797592,40.51232996232116,492.6830602579745
92.46936182785628,16.835503495602634,57.95731358803689,392.2916232035996
87.7339353380981,36.74572879697724,75.92168633060105,446.7441690903083
25.79416277151556,47.17503956510343,26.150583679440757,239.75740182255453
65.99840460341791,32.27051572055719,76.23370923418707,458.60434468178676
81.72222002012158,32.864507578795994,61.273143338048804,476.8271571540183
55.52008115994623,21.199163746411365,24.070223546310316,346.1185756456808
52.965057835600646,40.779717327677474,38.057814016808976,381.8758813252932
24.18522909004517,17.481749942300937,62.4903253187169,429.44294027089865
9.310276780589922,22.947169456169746,24.0410360881263,252.45158817812376
89.72157579533267,27.017457544656672,54.930227610576395,350.76982293903274
90.04180571633304,30.3044151473782,40.752983417177404,319.5989083316939
63.31014572732679,19.696389296603208,57.25493106604863,243.91219764867475
33.90297910487007,14.593472989568141,22.744522028750772,310.26032668745944
34.92095746126609,34.4248016976653,72.29220836914257,220.45169281564807
72.59556788702393,21.54522212961023,78.4093381506438,207.7435720848461
89.71102599525771,33.24952885690449,78.13267131714149,240.54988674644682
88.70864242651173,16.174508610968093,64.97910990457548,488.93453347675216
77.98755458576238,29.2456040741927,27.805174407837917,364.8588607685051
64.20316461542878,31.303577302063434,65.49579175574135,489.746648345966
8.413996499504883,12.072941472897076,21.47521498752809,329.7493634990396
16.162871409461378,23.464171127756824,21.327413091739835,293.5448399255779
89.85541885270793,15.37658707755897,39.41661314897247,351.84255885207324
60.642905965958995,12.53499881891071,49.318591424279944,331.85350658987306
0.9197051616629648,49.59840929559781,66.22444506846759,231.69940527852316
10.147154286603211,22.894153798988917,60.99772259639031,392.24789440706184
66.35017691080559,42.3949778341854,46.7541623826049,264.81145475287985
0.5061583846218687,20.185626190550554,36.41759997689995,385.87638646934886
16.080805141749867,37.26010888895717,79.82747000946267,395.06032771944604
54.87337893665861,40.409114395587466,45.57087813415838,245.60745593859443
69.18951976926932,33.82554962431377,47.08322145978053,218.40488813320044
65.19612595026005,28.863047542006335,29.817429271500153,434.2284758205319
22.42693094605598,26.473636565890743,67.68857292499575,337.94012713079604
71.2179221347536,23.95473066171981,61.62093354688932,217.44913865164273
23.724908749680008,47.18116576991304,33.24617676732562,498.45989515093015
32.539969815926774,43.22477631150917,24.942862736950563,217.33416829891
74.64914051180241,48.601076426660505,60.829958124482786,408.51056865756595
64.96328990472146,14.971888939421788,59.27067285686812,495.10367757902407
84.9223410494178,39.23469900814577,36.395571619892564,271.75403126477767
65.76128923003434,47.533618272841515,77.05181373502462,242.67481060615884
56.830860333547164,17.249322646626407,29.063473506854013,236.41548182672867
9.367476782809248,12.6598506946711,45.940088062556114,290.98254427027865
36.77158030594335,39.64482597160236,76.61695521005593,230.313743303194
26.520236768172545,32.978924527196476,45.18363901556734,407.64840250823954
24.398964337908357,43.67315107033088,58.31155685984513,218.6875394390188
97.30105547524455,15.59089506505158,43.855663877767654,352.8266384449369
39.30977246667604,41.81069247439561,36.452912140920205,499.00905615589306
89.20465551771133,18.06509280190978,79.0386588775897,444.1910808518056
63.11386259972629,16.54623771462818,44.560040378902585,384.56583146930325
79.48113035416485,16.570631917239716,73.64595222074806,291.8760862359835
50.26370931051921,42.58298880925528,33.79727635346517,387.16875088749157
57.69038846263591,36.607888827848,32.786282241505,358.1124391734955
49.25176938188639,30.922616990764773,21.86804497307068,327.8250151671115
19.52429877980445,24.3532193649401,59.1000095225531,239.21311302205984
72.24521152615053,45.08802163252433,42.11158062342567,465.98126457214
28.07723624408558,25.697804296905417,71.86149499037822,334.93539464639673
2.431596643145384,42.66397757886308,48.392594401493426,258.3867535462295
64.54722959071678,27.565396342808736,78.09160567488331,310.32780526318686
17.711067940704893,25.077777176996303,31.13153094218727,324.2389257586781
94.04585843529144,28.507191426784257,72.11739007733664,448.2613686700623
95.39285770025873,22.055114966565682,66.59581116750451,420.08431416842063
91.48643902204485,39.904375207050045,66.25531067864313,430.79146809240194
37.01587002554444,30.108815603699167,70.68699368701326,203.30937932859416
1.5456616528867428,19.28850780587269,65.66143945657993,324.8461994539284
92.83185625877253,45.982982930982736,57.573219297884926,344.4032454905971
42.81841483173143,25.355648854928457,27.874692660943253,205.757683046917
96.66548190436696,31.742114444559544,21.951570769475115,277.9439626235103
96.36199770892529,46.25888443858188,75.2508708689412,428.0869469366405
85.300945546736,34.969519836559684,56.99901887124428,241.13291171869972
29.444889206958567,14.675921628334564,67.79223745857058,360.5930394357775
38.50977286019253,47.59328494453901,48.891341090753,264.56056160517124
85.11366715168569,35.10832212285671,27.038491337743668,203.63623239316797
31.692200515627768,23.396224586283445,27.511147532153025,272.3604372798624
16.94927466860925,15.570882906535491,61.13391723373828,492.7621264730161
55.68012624583501,41.76100757081184,45.818353693967765,440.46113356489684
93.6154774160781,34.80291023714054,32.0314836020202,487.87299329631
69.6029796674973,31.33844367905286,49.49567280448621,346.3562131779087
57.0061170089365,45.75570332203831,23.852536224508047,232.92085960325105
9.717649377076853,41.54388844898123,54.91828411486393,364.3878466921079
61.500722669916975,16.06699518931005,36.13960426610586,336.31320036798826
99.00538501042632,22.46888271182193,67.85354603823129,453.3071248218848
14.008401523652402,19.93956559257863,38.621717535414426,229.4247742352734
51.832965236373674,39.757851702907075,47.31320894490807,346.47234110653346
87.73730719279554,11.341297389431176,20.697232394486036,245.0145994081953
74.07686177542044,32.79558739485266,24.346813267673532,297.402778067018
69.7015740995268,40.49834742962762,43.549613384401084,421.20712321633994
70.24840839871092,45.07062547046998,48.796330083027414,342.80543881063
35.94911512197552,23.683269948636298,56.001232887158224,312.7664855437308
29.359184426449335,42.850292186880516,37.499754722558194,318.3428835710106
80.93611554785136,14.425269478208289,61.69891316759255,337.83403052179597
81.01133946791808,43.85809166938073,71.60734383135227,435.50496315111707
86.70723185801037,15.099546493279297,66.791059333601,467.6254066820703
91.32405525564712,25.89149162241469,22.377129520901427,486.60040595117846
51.13423988609378,41.89181463118214,48.830416835469734,436.0710158765885
50.15162946871996,15.996697093950951,26.295810705090492,294.6220687244038
79.82951789667752,19.17005580930566,34.522700951751645,406.44041182596266
64.99639307777652,38.89010273572265,79.19975559602878,331.2809372166176
70.19668772577033,38.801461461842976,28.549732574090793,276.40118661381536
79.57926694361011,35.645905315411895,49.933289207081366,452.2614738277768
89.00053418175663,37.757937778684,57.089344059087146,211.5279046886975
33.79951568515358,31.708977733903847,62.147898232646234,470.5285976406271
37.5582952639944,20.07196235627811,53.578921009214845,338.44323938742025
9.3981939840869,23.827839740156776,20.58625084515102,391.16044304248413
57.8280140996174,17.263908672057028,39.58767849463951,397.8061766617348
3.5942273796742086,46.33802245334513,51.06269860308269,468.53532221196093
46.55980181324602,33.33567179064482,25.27198994869,391.00090465016217
54.26446347075766,26.034056670545596,41.037615872550845,384.18007542801854
28.65412521282844,28.480232145765306,21.992186527481994,219.995612168207
59.08332605690107,47.89133358447261,24.714709829301245,355.52240658356124
3.050024993904943,16.13405612464321,43.815396572095764,245.0507002451125
3.7348188749214417,33.44919328067189,27.962945242583622,421.23013061644565
82.26005606596583,30.23554715537864,54.05245089569349,353.66657624380235
36.019064141126286,34.45816941738592,61.367898148235945,404.068333762506
12.706051265188478,10.72440735283362,68.03520194654497,212.5018701807153
52.224326005480435,44.88495635776606,32.009014654688606,225.43760481374096
76.99935530986109,47.28473129934449,30.048954935544185,414.8970164188047
21.582102749684317,32.60532734356836,26.274070420064014,221.625300799602
62.28904758190003,37.86603295507569,58.1858149726182,221.3770183295776
8.5347464993768,46.89997524709183,62.388543589214066,203.63254257046623
5.16817211686077,38.28954537253594,21.895168689538522,486.950419489844
53.1354631568148,16.101561716570455,76.17273477462139,421.25250783770207
54.06351216101065,33.05153440667253,23.118277019088346,305.9754225506192
63.742990149820656,34.26860185531424,52.47778011806423,288.96067438629655
72.60913337226616,26.96522685209544,62.54363116705498,304.91096892375487
97.58520794625346,39.45776942498891,72.25814742476513,432.3960593543545
51.630034830119534,47.37468059076059,62.84521592794567,398.4111833211243
32.2956472941246,47.02274051627106,68.10368498418751,255.5586703602404
79.51861947687037,28.033574856165284,40.367011552568364,252.2328006002253
27.083225126207424,14.52952183363021,68.88950682479074,229.5186949140192
43.89714207056361,49.39364795849338,24.806890783080508,398.09081591040143
7.845638134226595,43.555923457837366,73.68899936363167,429.31179866652076
2.535074341545751,14.986507248130675,52.85554256922418,279.5139284975012
96.26484146779251,46.83367530469489,69.03786619774962,206.28348830927385
83.59801205122058,44.79585448248513,47.13909707109801,224.6515002429282
69.59742060936979,30.753522285042884,58.6146617117915,490.35801045350917
40.89529444142699,33.65101742979717,51.58415965616679,288.6334332432261
17.329432007084577,25.960108154805212,63.89537130531991,430.7669443514401
15.643704267108605,12.190465552881253,24.897798921835374,387.39907065627915
25.024289816459532,23.407889665836038,23.621125039433828,314.58189189586875
54.92266647061205,42.114137943920454,34.82619404060878,261.70617865866654
71.45959227000624,10.185280920184114,29.5726808067913,236.41592544782193
66.01973767177313,23.339966867645767,72.3070139955321,384.50389041166
27.993389694594285,25.926747743637733,33.15283924148266,432.3901341913364
95.48652806631941,31.495824117516914,78.55191534914788,393.1712760623392
73.78969166957685,46.79422465651042,40.213747506266415,359.0906399747475
55.43540525114007,23.853839774638452,30.927074941321955,212.58536702949087
61.17207462343522,23.87812807584911,67.38191042854875,490.54663327831514
41.96000624277899,39.500049924389934,59.52246653005257,439.6142574963724
24.773098950115745,28.088717635592285,49.89174298718834,287.8466110102894
35.597267865126156,18.98419291759928,53.321813056257874,493.9910988076552
75.78461104643691,28.097580645307737,63.15210669633583,380.56447689089663
1.4393488629755868,15.634280815191994,33.70728447987793,374.726797462174
11.607264050691624,17.055479460248932,79.78003496340452,424.4219538288596
4.600264202175275,29.934710909579188,78.487589728807,443.5309364270413
4.072880231897013,26.757017980181917,59.01954118081621,396.9435821994508
85.54605840110072,46.593836042724,31.972547055748706,238.42872390986003
70.36578593800236,24.495755964665324,60.81369454587748,301.4802517983495
47.41738290873252,33.22353401112174,24.33190453875055,478.4250920978149
9.783416065100148,35.29057151678121,21.839150132348365,267.3846835531556
49.16158751168324,10.523778263533345,35.46097331067282,311.650107151254
47.34717707805657,36.541494880668424,47.75737740435898,329.6230648832588
17.320186991001517,17.121438674790056,72.09635032450282,331.8214969083357
43.385164923797305,48.442812698778205,63.63014418597848,383.88187474835763
39.85047343973734,15.946509110124518,64.56239127199886,482.9227513234123
61.585009805221645,26.58496494908095,45.52960006688452,272.2078135497515
63.50936508676438,13.413986723145754,40.75609955281777,236.4504128902754
4.530400977204452,49.87497007383789,42.262325779076164,259.2411469579812
37.46126146264712,30.087800413249703,79.25897382416346,466.07747006278083
62.58599157142364,33.81540069280175,22.40655148474895,393.74324379656184
50.31362585800877,12.6830590955371,72.02188976734692,285.77203677174805
85.64898411883223,39.99841881596711,54.7205245143436,444.78408169058514
65.8693631618945,18.396223723823432,46.31692515137543,458.4109989090308
16.29344270814297,45.922171577628546,63.51545962490819,453.9543016070834
7.056874740042984,18.205585619280285,49.200136485482176,475.67796009186634
64.24192782063156,17.627508826546663,72.40539428489964,275.6723060520085
2.6511310541621813,11.461986713923796,74.04211184067552,426.5125786238835
58.57755812734633,28.882677804399968,45.30325561240733,338.161849182242
94.02302414249576,32.59364533050466,36.60966783410309,452.59956586701844
57.5474177875879,12.628345577134095,55.541019715601735,418.54720314848396
38.816992620652194,41.02110466780042,74.74180073700145,432.93423394991737
64.32882184423532,28.131553389921105,32.63973134033999,396.84855130432146
45.825289049151664,30.975610773103202,57.37799501380897,253.22863084091205
54.56167893159349,27.630509877529125,57.89361320555123,363.5080756690815
94.14648087765252,26.03052243501304,63.98678134491686,495.40092185735244
38.610263780077425,32.38561325232872,27.894061107635586,481.2164199491357
96.11905638239142,16.2096098372285,62.949497880925314,212.9521207391035
90.53506419560637,17.277125219810845,74.54195123993847,249.44444471883114
19.579113478929642,44.47142484054069,30.78098653221452,239.51863203636856
6.9361300875165455,47.84461848534531,34.25259949543266,417.79397299558866
10.077800137742665,24.932372651190118,78.28370564249838,445.33559895708356
1.8221825651549728,20.82978692574215,30.858617162569388,264.05340989320155
9.44429607559284,35.75998172956063,71.26310560217475,351.75580788554873
68.30067734163569,26.349366843923857,49.53667138688209,452.21090840336
7.118864846022898,11.015454226413794,34.833864464190626,419.8404634298752
31.89756302937613,16.246103894647614,72.24499407635068,362.6711616475545
84.48753109694546,38.6388891538959,46.71831530015993,377.10430713763185
2.3271935735825866,36.356957676406054,50.88904123578141,352.508164074884
81.44684825889358,11.08383970013934,41.55400216398594,289.2645353956462
28.185477477339994,18.878886477317977,55.57705108609564,369.50659785770483
11.816482762165625,19.242991863522857,29.811432355101367,406.6655906150272
69.67371653641507,36.87570974394914,43.46489219910564,461.9968747582423
62.8942846779884,10.788421510174565,78.16473934011725,390.8874061937744
87.74720135270529,14.164343279382955,35.48800596206765,428.3364611129474
73.50710438038858,41.996643414927576,59.404199872477534,248.0214904863719
80.34809303848486,17.141786482173345,39.511403853481696,338.467242325937
28.203457257130648,36.10984431407499,66.40838754119605,202.799485948128
17.743954377972283,19.52731124186906,27.85241964310099,274.0036593564869
75.06147516408583,13.977655710373806,78.18926270471269,417.9385145339014
80.6834739267264,19.726887639978163,47.22737248301836,497.54298540480903
99.05051420006733,38.89067727422636,34.16302780078784,229.75342987616477
41.26176769114265,44.22785872425143,24.40980483980076,320.4482947583865
37.201808579278314,43.208794582679666,30.185474305252445,440.02129060974784
77.64129607419969,25.887341184738194,51.186436913361064,261.21069038866966
34.08035402530179,36.723405462825845,40.22019058587718,366.5254847906859
93.07573256035647,18.19937181663284,69.73300195295657,419.9213888089024
85.84127518430118,21.72590921044053,45.85325141970836,384.7956350780537
42.89940273750184,45.85343274084479,34.92285635525779,256.40742038462486
75.08710677914974,10.52007694042944,57.0286991962418,306.6153706057218
75.45428740846823,13.420341234178723,62.40663301312675,435.1375353456192
10.31238688359326,18.315450205841092,30.02251447405699,366.267954239605
90.25529066795667,11.061288154952788,30.05715297729906,201.56888406287382
50.525237244785714,17.257417403591894,22.20028561601258,428.2972280084282
82.64574661077417,33.32166243878768,64.18412090393844,210.5934064820717
32.00496010306117,26.856982023699917,59.828271657308306,423.7201348193696
89.55232284962005,45.706868443078996,48.477852544988835,260.7441680495712
38.92016787341631,42.69774246953764,70.65022693815183,487.42204403581405
1.083765148029836,23.67269406791504,68.34020917700319,310.3822253906253
90.53819764192636,20.3769373372517,55.12126186380513,298.0794849014237
9.128667678613356,25.187696326690677,72.09627683079552,244.6664150997334
31.93136375904149,33.611797700592305,32.350472602206096,291.6812646470645
95.0061967050805,20.72254563291505,26.71517716386367,462.99522854846015
95.06071469375561,34.965956313965364,36.18497669101937,498.9003012881742
57.34378881232861,26.376466087649618,23.42521136535889,310.4928591520545
63.183721216979926,32.08188723407921,51.87017168006192,334.58318928636277
44.84455219783198,27.445061165412667,76.19634153769769,416.62128146082114
29.321077169806454,21.778630381676706,22.36061244011058,465.85873413952237
32.8664545369916,47.938132278486265,27.326594840601608,377.91330025603526
67.25184560770384,40.54423176639043,47.13194169700611,317.4577094533488
75.237452943768,15.604527030658101,76.0325010516743,323.78655225458715
79.15790437258485,44.73871903591651,38.96936629860503,408.68544394904205
78.96181427945538,29.497247929980546,50.43408852130355,200.9654790812836
9.120610304869036,45.78208907576366,22.494371543023526,385.87680123795224
49.442030470258146,41.99421023789261,28.900592057725333,306.64790313240724
5.755876001664428,27.008540178769337,79.19780737753081,438.2591993831253
54.95288823237355,10.898772332804697,77.90712178616273,227.89719194693964
44.1530501373377,20.747094375397843,20.296398856064577,376.46068008451715
88.77041827582998,31.665368586434678,77.10870712539435,344.29186696583713
35.09150125520787,35.33912879304589,58.34719626893002,392.69765777156823
11.706701642760587,20.315507417328092,72.07509767120132,219.4560783448905
14.299168205283586,15.574242962912965,47.28439133803155,373.9951362284394
76.15106317174723,43.39720947197196,50.93576171475502,368.4453763878571
61.82180633162611,49.37608722814208,49.33079481541521,368.1980283248513
10.112267612279025,31.027607292107433,60.01185545276626,381.0462999789364
8.410680611499743,16.86717143393214,28.379075285378775,402.94038116790864
70.096913145912,20.892293060774758,21.798415392360678,441.4966999042309
7.276300636419353,10.735627061898668,38.47579649547146,280.9462160384643
